"Fri Sep 25 14:04:12 +0000 2015","647411281448804352","647411281448804352","RT @GizmodoBR: BlackBerry confirma Priv, primeiro smartphone da empresa com Android: http://t.co/0RoqE7elxh http://t.co/vSQpi7Hyqt","95326250","95326250","Nelson Glauber","nglauber","Recife - PE","false","false","803","216","36","69","3581","Tue Dec 08 01:46:11 +0000 2009","-10800","Brasilia","true","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443189852474"
"Fri Sep 25 14:04:13 +0000 2015","647411285718536192","647411285718536192","@Android give me back my app pages, I don't like scrolling :(","243024277","243024277","Jared Jones","Jaredk3nt","Texas","false","false","177","201","3","1166","1221","Wed Jan 26 03:40:11 +0000 2011","-18000","Central Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443189853492"
"Fri Sep 25 14:04:14 +0000 2015","647411289765974016","647411289765974016","@DanishArbain beralih ke Android user.","200747940","200747940","Zfran. ","zafranmustafa","Subang Jaya","false","false","1091","879","6","5657","49533","Sun Oct 10 03:59:58 +0000 2010","28800","Kuala Lumpur","true","en","false","false","null","null","null","null","null","null","f61369150047df66","city","Ampangan","MY","Malaysia","Ampangan, Negeri Sembilan","0","0","false","false","false","low","in","1443189854457"
"Fri Sep 25 14:04:16 +0000 2015","647411299991846912","647411299991846912","Eu coletei 805 moedas de ouro!  http://t.co/wGT8Bnh7wl #android, #androidgames, #gameinsightBR","367019490","367019490","luiz marcelo alves ","luisinhonikit","nikit ciry ","false","false","3","37","0","0","2894","Sat Sep 03 07:07:39 +0000 2011","-10800","Brasilia","true","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443189856895"
"Fri Sep 25 14:04:17 +0000 2015","647411303364096001","647411303364096001","BlackBerry Confirms Android Smartphone Plans on iPhone Launch Day http://t.co/BOw612xLcJ","57730696","57730696","MC1","thack86","US","false","false","1332","1999","332","28678","29545","Fri Jul 17 19:21:07 +0000 2009","-25200","Pacific Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443189857699"
"Fri Sep 25 14:04:19 +0000 2015","647411311647830016","647411311647830016","Eu colhi 577 alimentos!  http://t.co/wGT8Bnh7wl #android, #androidgames, #gameinsightBR","367019490","367019490","luiz marcelo alves ","luisinhonikit","nikit ciry ","false","false","3","37","0","0","2895","Sat Sep 03 07:07:39 +0000 2011","-10800","Brasilia","true","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443189859674"
"Fri Sep 25 14:04:21 +0000 2015","647411319759630336","647411319759630336","@AccaTrackerTM I take it AccaTracker on android is now dead? No chance of getting the .apk uploaded anywhere?","85664375","85664375","David Stone","stoneycfc","Chesterfield, UK","false","false","213","589","6","29","5426","Tue Oct 27 21:14:52 +0000 2009","3600","London","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443189861608"
"Fri Sep 25 14:04:24 +0000 2015","647411331071614980","647411331071614980","Thought this would never happen https://t.co/XVqDlSjU7k","87843193","87843193","MidAS Simi","MidasSimi","Lagos, Nigeria","false","false","297","596","6","203","4789","Fri Nov 06 02:00:38 +0000 2009","3600","West Central Africa","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443189864305"
"Fri Sep 25 14:04:24 +0000 2015","647411331746930688","647411331746930688","Tell your clients! https://t.co/8pJ0bHl2HL","460303740","460303740","Shopify Partners","ShopifyPartners","Canada","false","false","8552","2178","180","2277","5438","Tue Jan 10 16:22:17 +0000 2012","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443189864466"
"Fri Sep 25 14:04:28 +0000 2015","647411348679340033","647411348679340033","I've harvested 1,997 of food!  http://t.co/i3UjFkeKc9 #android, #androidgames, #gameinsight","3595008919","3595008919","Brooke Blyzes","bblyzes","Sioux City, IA","false","false","1","26","0","0","675","Thu Sep 17 14:52:07 +0000 2015","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443189868503"
