"Fri Sep 25 11:33:16 +0000 2015","647373296162344961","647373296162344961","I've collected 939 gold coins!  http://t.co/ZpY1GBtBxX #android, #androidgames, #gameinsight","233508785","233508785","Sufyan S Darwazeh","sufyandarwazeh","Amman Jordan","false","false","70","72","1","3","2065","Mon Jan 03 12:18:18 +0000 2011","7200","Cairo","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180796076"
"Fri Sep 25 11:33:16 +0000 2015","647373299236769792","647373299236769792","Google Play Services 8.1 rolls out to developers, anticipates Android M: The recent rollout of Google Play Ser... http://t.co/fd8GU0u89D","869647076","869647076","UniversNews","UniversNews","Paris","false","false","2","1","0","0","14678","Tue Oct 09 10:42:07 +0000 2012","7200","Paris","false","fr","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180796809"
"Fri Sep 25 11:33:16 +0000 2015","647373298448396288","647373298448396288","I'm earning #mPOINTS in What's The Phrase Android. http://t.co/1pJ1o37Nlr","48023147","48023147","Michelle Turner","Raspberries80","Indiana","false","false","57","265","0","3","140","Wed Jun 17 16:42:23 +0000 2009","-14400","Indiana (East)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180796621"
"Fri Sep 25 11:33:16 +0000 2015","647373299823980544","647373299823980544","@androidiani Huawei Nexus 6P avvistato anche su GFXBench: ecco le caratteristiche: Mancan... http://t.co/3RL9CeVvwQ #technology #android","94795818","94795818","Vito Cilluffo","Vito_Cilluffo","Italia","false","false","523","704","130","56","28017","Sat Dec 05 13:54:56 +0000 2009","-36000","Hawaii","true","it","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","it","1443180796949"
"Fri Sep 25 11:33:17 +0000 2015","647373300939685888","647373300939685888","I've harvested 240 of food!  http://t.co/ZpY1GBtBxX #android, #androidgames, #gameinsight","233508785","233508785","Sufyan S Darwazeh","sufyandarwazeh","Amman Jordan","false","false","70","72","1","3","2066","Mon Jan 03 12:18:18 +0000 2011","7200","Cairo","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180797215"
"Fri Sep 25 11:33:17 +0000 2015","647373303057907712","647373303057907712","Blackberry confirms it is developing an Android smartphone http://t.co/MTSHgWl8mq","21331804","21331804","David Gilbert","daithaigilbert","London, via Cork","false","false","2039","721","159","58","15458","Thu Feb 19 19:48:16 +0000 2009","3600","Dublin","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180797720"
"Fri Sep 25 11:33:18 +0000 2015","647373306450997248","647373306450997248","#Google is reportedly facing antitrust scrutiny in the US over #Android #: Google Maps) at the expense of its ... http://t.co/KZCNvOQoeK","3184797096","3184797096","Instant Article","Instant_Article","WorldWide","false","false","921","1762","196","312","3216","Mon May 04 06:05:25 +0000 2015","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180798529"
"Fri Sep 25 11:33:18 +0000 2015","647373306308521984","647373306308521984","I've collected 45,862 gold coins!  http://t.co/5yyMBSz5Qb #android, #androidgames, #gameinsight","442425677","442425677","Christina Rice","pixelchrissy","now back in Ohio","false","false","28","45","7","98","2464","Wed Dec 21 03:26:25 +0000 2011","-18000","Central Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180798495"
"Fri Sep 25 11:33:18 +0000 2015","647373307327696896","647373307327696896","I've harvested 1,000 of food!  http://t.co/5yyMBSz5Qb #android, #androidgames, #gameinsight","442425677","442425677","Christina Rice","pixelchrissy","now back in Ohio","false","false","28","45","7","98","2465","Wed Dec 21 03:26:25 +0000 2011","-18000","Central Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180798738"
"Fri Sep 25 11:33:24 +0000 2015","647373333550485504","647373333550485504","I have gained level 10 in The Tribez and Castlez! Can you achieve it as well? http://t.co/TYcD2Xwcse #android,#androidgames,#gameinsight","348363514","348363514","amy middlecote","amiddlecote27","Gloucester UK","false","false","59","673","0","343","208","Thu Aug 04 09:14:49 +0000 2011","3600","London","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180804990"
"Fri Sep 25 11:33:28 +0000 2015","647373347743887360","647373347743887360","I've collected 248 gold coins!  http://t.co/PcAUtZfPbG #android, #androidgames, #gameinsight","175434730","175434730","Achmad Wendy","achwendy","Jakarta","false","false","290","349","8","5","9188","Fri Aug 06 16:05:21 +0000 2010","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180808374"
"Fri Sep 25 11:33:28 +0000 2015","647373347752312832","647373347752312832","I've harvested 58 of food!  http://t.co/PcAUtZfPbG #android, #androidgames, #gameinsight","175434730","175434730","Achmad Wendy","achwendy","Jakarta","false","false","290","349","8","5","9188","Fri Aug 06 16:05:21 +0000 2010","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180808376"
"Fri Sep 25 11:33:34 +0000 2015","647373375401295872","647373375401295872","Original Lemfo U8 pro Bluetooth Smart Watch WristWatch  Watch for Samsung  HTC LG Huawei Xiaomi Android P... http://t.co/RR4nVvlBlD","400408159","400408159","Peterndissen","peterndissen","Denmark","false","false","15","111","3","42","3815","Sat Oct 29 00:21:49 +0000 2011","7200","Amsterdam","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180814968"
"Fri Sep 25 11:33:38 +0000 2015","647373389485637632","647373389485637632","BlackBerry Priv officially confirmed as #Android slider, coming late 2015 http://t.co/Lj433GXMyO by @alw http://t.co/u2Myn1SwDB","117117530","117117530","PhoneDog","PhoneDog","The PhoneDog Media Network","false","false","53170","146","1085","228","23855","Wed Feb 24 15:55:44 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180818326"
"Fri Sep 25 11:33:50 +0000 2015","647373440253452288","647373440253452288","RT @Metro_TV: BlackBerry Berbasis Android akan Dinamai BlackBerry Priv http://t.co/ALijUmNFH2 http://t.co/qLnWLCWHAY","81051297","81051297","Atabik Nur Firdaus","abikkk","Jepara ,Jawa tengah, Indonesia","false","false","388","112","1","9","8974","Fri Oct 09 07:15:17 +0000 2009","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","in","1443180830430"
"Fri Sep 25 11:33:54 +0000 2015","647373459102810112","647373459102810112","RT @SincerelyTumblr: no offense but android snapchats look like photographs from the American civil war","578415768","578415768","Savanna Schmidt","schmidtsavanna","probably dancing in my room ","false","false","315","79","0","1356","3289","Sat May 12 19:32:43 +0000 2012","-10800","Atlantic Time (Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180834924"
"Fri Sep 25 11:34:00 +0000 2015","647373483073249280","647373483073249280","Eu coletei 6,788 moedas de ouro!  http://t.co/fiQGG1NNgD #android, #androidgames, #gameinsightBR","579338477","579338477","bruna munhoz","bruna_munhoz_","mandaguari","false","false","37","48","0","1","1214","Sun May 13 22:33:19 +0000 2012","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443180840639"
"Fri Sep 25 11:34:00 +0000 2015","647373483069054976","647373483069054976","Eu colhi 362 alimentos!  http://t.co/fiQGG1NNgD #android, #androidgames, #gameinsightBR","579338477","579338477","bruna munhoz","bruna_munhoz_","mandaguari","false","false","37","48","0","1","1214","Sun May 13 22:33:19 +0000 2012","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443180840638"
"Fri Sep 25 11:34:06 +0000 2015","647373506464735232","647373506464735232","RT @business: EXCLUSIVE: Google said to be under U.S. antitrust scrutiny over Android http://t.co/zmQdzxWt8N http://t.co/WM4nvHbihO","20715638","20715638","Phil De Carolis","PhilDeCarolis","Southern California","false","false","3110","40","466","9","479711","Thu Feb 12 20:42:54 +0000 2009","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180846216"
"Fri Sep 25 11:34:06 +0000 2015","647373507999989760","647373507999989760","RT @wblau: Will Google cars be banned from Apple charging stations? Will Apple cars refuse to drive through Android streets?","15621893","15621893","phaus","phaus","Ratingen, Germany","false","false","256","688","19","524","7413","Sun Jul 27 17:40:02 +0000 2008","7200","Berlin","true","de","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180846582"
"Fri Sep 25 11:34:08 +0000 2015","647373514572369920","647373514572369920","I've collected 678 gold coins!  http://t.co/PcAUtZfPbG #android, #androidgames, #gameinsight","175434730","175434730","Achmad Wendy","achwendy","Jakarta","false","false","290","349","8","5","9190","Fri Aug 06 16:05:21 +0000 2010","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180848149"
"Fri Sep 25 11:34:09 +0000 2015","647373519920234497","647373519920234497","@LaurentKP @BlackBerry I don't mind an Android BlackBerry as long as they don't abandon BB10. Android is for a different market.","593564057","593564057","Negatron","NegatronDev","South Africa","false","false","176","107","10","12","1914","Tue May 29 10:01:13 +0000 2012","10800","Athens","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180849424"
"Fri Sep 25 11:34:10 +0000 2015","647373524693184512","647373524693184512","I've harvested 130 of food!  http://t.co/PcAUtZfPbG #android, #androidgames, #gameinsight","175434730","175434730","Achmad Wendy","achwendy","Jakarta","false","false","290","349","8","5","9191","Fri Aug 06 16:05:21 +0000 2010","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180850562"
"Fri Sep 25 11:34:12 +0000 2015","647373533954203648","647373533954203648","@HisenseID sistem android kekinian yaitu lolipop 5.1 #PureshotSmartphone4G","2512198970","2512198970","reza maulana","Godhok_","Jawa Tengah","false","false","4037","835","11","112","116223","Wed May 21 10:29:50 +0000 2014","25200","Jakarta","true","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","in","1443180852770"
"Fri Sep 25 11:34:13 +0000 2015","647373538299674625","647373538299674625","@pewdiepie why Legend of The Brofist is not available for Android? D:","63489838","63489838","Felipe Santiago","santiagolipe_","Camp Half-Blood","false","false","274","263","42","169","18166","Thu Aug 06 17:34:40 +0000 2009","-10800","Brasilia","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180853806"
"Fri Sep 25 11:34:14 +0000 2015","647373542086979584","647373542086979584","The Kingdom's citizens are happy to have Warehouse! Try to build it too! http://t.co/AR2oneWBQc #android,#androidgames,#gameinsight","40299565","40299565","Sherri Gibson","sgluvsag","Texas","false","false","7","16","0","0","4539","Fri May 15 18:24:30 +0000 2009","-18000","Central Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180854709"
"Fri Sep 25 11:34:20 +0000 2015","647373567819014144","647373567819014144","The Kingdom's citizens are happy to have Curiosity Shop! Try to build it too! http://t.co/AR2oneWBQc #android,#androidgames,#gameinsight","40299565","40299565","Sherri Gibson","sgluvsag","Texas","false","false","7","16","0","0","4541","Fri May 15 18:24:30 +0000 2009","-18000","Central Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180860844"
"Fri Sep 25 11:34:20 +0000 2015","647373568183963648","647373568183963648","I've collected 3,394 gold coins!  http://t.co/PQl1blNnqJ #android, #androidgames, #gameinsight","82569948","82569948","Zulfaqar bin Sa'adi","Zulfaqarsaadi","Kota Samarahan","false","false","28","30","8","0","1134","Thu Oct 15 08:24:22 +0000 2009","28800","Kuala Lumpur","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180860931"
"Fri Sep 25 11:34:21 +0000 2015","647373571262693376","647373571262693376","RT @SincerelyTumblr: no offense but android snapchats look like photographs from the American civil war","503483453","503483453","Atchoum","__Luisaa","paris","false","false","431","125","9","12575","48701","Sat Feb 25 20:07:39 +0000 2012","10800","Athens","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180861665"
"Fri Sep 25 11:34:24 +0000 2015","647373581656178688","647373581656178688","I upgraded my Bakery and can now order: Magical Tiramisu! http://t.co/TYcD2Xwcse #android,#androidgames,#gameinsight","348363514","348363514","amy middlecote","amiddlecote27","Gloucester UK","false","false","59","673","0","343","209","Thu Aug 04 09:14:49 +0000 2011","3600","London","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443180864143"
"Fri Sep 25 11:34:28 +0000 2015","647373598408114176","647373598408114176","@xlarrysmjlex Are you one of the Directioners? Solve the one direction word game for android. Get it here http://t.co/eWmvhojrmv  htt...","3045788970","3045788970","Lysta Directioner","quweuie38nzu__","DI Yogyakarta","false","false","97","0","9","0","19495","Fri Feb 27 08:03:58 +0000 2015","3600","London","false","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","true","low","en","1443180868137"
"Fri Sep 25 11:34:28 +0000 2015","647373599414718464","647373599414718464","@lovexbutera Are you one of the Directioners? Solve the one direction word game for android. Get it here http://t.co/eWmvhojrmv  http...","3045788970","3045788970","Lysta Directioner","quweuie38nzu__","DI Yogyakarta","false","false","97","0","9","0","19496","Fri Feb 27 08:03:58 +0000 2015","3600","London","false","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","true","low","en","1443180868377"
