"Fri Sep 25 10:51:52 +0000 2015","647362880472502272","647362880472502272","RT @swbreakingnews: Bluesmart (YC W15) Is Hiring an Android Developer (SF) http://t.co/UCkrmYzjei #business #startups","1122886033","1122886033","Start Up Tools","StartUpTool","Global","false","false","3444","2783","1524","12","70944","Sat Jan 26 19:03:23 +0000 2013","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178312782"
"Fri Sep 25 10:51:53 +0000 2015","647362883685224448","647362883685224448","This is accurate http://t.co/VuPDMTNpy8","97395991","97395991","WJ","WanieyJoe","Borneo","false","false","477","296","0","743","30185","Thu Dec 17 08:17:43 +0000 2009","28800","Kuala Lumpur","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178313548"
"Fri Sep 25 10:51:55 +0000 2015","647362893197914112","647362893197914112","I'm earning #mPOINTS in http://t.co/K37HNRWOqo for Android. http://t.co/SaQBPBsji2 @dictionarycom","57495563","57495563","JEN FRENCH","jensromance","WINTER HAVEN, FL","false","false","42","219","1","1","51803","Fri Jul 17 00:27:30 +0000 2009","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178315816"
"Fri Sep 25 10:52:06 +0000 2015","647362940081868802","647362940081868802","Report: BlackBerry Priv is launch name for Android slider phone: New 'Venice' details leak http://t.co/337DoEBOi8","257564368","257564368","Electropage","ElectropageIt","Italy","false","false","436","2000","157","0","136833","Fri Feb 25 18:05:05 +0000 2011","7200","Rome","false","it","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178326994"
"Fri Sep 25 10:52:07 +0000 2015","647362942330142720","647362942330142720","Abandoned Graveyard has been explored. Are you able to reach it too? http://t.co/yWjo9KsK00 #android,#androidgames,#gameinsight","289925572","289925572","Attila P. Korponai","Ateszecske","Hungary","false","false","55","160","7","143","3958","Fri Apr 29 13:12:00 +0000 2011","7200","Budapest","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178327530"
"Fri Sep 25 10:52:09 +0000 2015","647362950454382593","647362950454382593","App del giorno Android: Drift Mini Car disponibile al download gratis sul Play Store http://t.co/EQwk4PcxfY #Android #APK #Download","52046798","52046798","Riccardo Conti","YourLifeUpdated","Parma","false","false","1434","285","99","1","51009","Mon Jun 29 12:54:03 +0000 2009","7200","Rome","true","it","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","it","1443178329467"
"Fri Sep 25 10:52:16 +0000 2015","647362979722190848","647362979722190848","I have Shaman Shop on my island! Now my island is even more awesome!  http://t.co/d79e3Yc7Gm #android, #androidgames, #gameinsight","195534580","195534580","dana kidd","thekidd85","Elkhart, Indiana","false","false","21","22","14","1","10291","Sun Sep 26 23:31:54 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178336445"
"Fri Sep 25 10:52:16 +0000 2015","647362980842221568","647362980842221568","I have Shaman Shop on my island! Now my island is even more awesome!  http://t.co/d79e3XUwOO #android, #androidgames, #gameinsight","195534580","195534580","dana kidd","thekidd85","Elkhart, Indiana","false","false","21","22","14","1","10292","Sun Sep 26 23:31:54 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178336712"
"Fri Sep 25 10:52:20 +0000 2015","647362997451665409","647362997451665409","Bluesmart (YC W15) Is Hiring an Android Developer (SF) http://t.co/yqQa8s8gqY","391798768","391798768","Nobel Solutions","nobelsn","BKK","false","false","776","624","217","3","173789","Sun Oct 16 03:45:20 +0000 2011","25200","Bangkok","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178340672"
"Fri Sep 25 10:52:22 +0000 2015","647363005848535040","647363005848535040","I have completed the quest 'Pick berries and...' in the #Android game The Tribez.  http://t.co/8FdDSaE0RY #androidgames, #gameinsight","343190645","343190645","Honeyby","rpa496","Philippines","false","false","3","33","0","1","174","Wed Jul 27 05:49:21 +0000 2011","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178342674"
"Fri Sep 25 10:52:26 +0000 2015","647363021631827968","647363021631827968","Google under US antitrust scanner for Android operating system http://t.co/GqMucD935v via EconomicTimes","5377542","5377542","Amit Kishore","AmitKishore","Dubai, UAE","false","false","247","45","42","2","87345","Sat Apr 21 11:17:16 +0000 2007","14400","Abu Dhabi","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178346437"
"Fri Sep 25 10:52:31 +0000 2015","647363042825474048","647363042825474048","aplikasi perhitungan fisika berbasis android. http://t.co/LK0JIqdtuS #www.terimajasa.net","2517531404","2517531404","Terima Jasa","jasa_android","Bekasi, Jawa Barat","false","false","229","53","7","0","18064","Fri May 23 10:46:16 +0000 2014","25200","Bangkok","false","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","in","1443178351490"
"Fri Sep 25 10:52:34 +0000 2015","647363055324667904","647363055324667904","Google reportedly facing U.S. antitrust investigation focused on Android http://t.co/zKStTq0Qm3","2421423498","2421423498","Snap Harmony","snapharmony","Australia","false","false","5253","5532","329","736","261387","Tue Apr 01 03:02:23 +0000 2014","-25200","Pacific Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178354470"
"Fri Sep 25 10:52:35 +0000 2015","647363058788990976","647363058788990976","I've collected 65,135 gold coins!  http://t.co/d79e3Yc7Gm #android, #androidgames, #gameinsight","195534580","195534580","dana kidd","thekidd85","Elkhart, Indiana","false","false","21","22","14","1","10293","Sun Sep 26 23:31:54 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443178355296"
