"Fri Sep 25 05:47:58 +0000 2015","647286400304283648","647286400304283648","I have completed the quest 'Repair Jamboa`s ...' in the #Android game The Tribez.  http://t.co/oipJraaQM2 #androidgames, #gameinsight","371666473","371666473","Nadifa","nadifadiyah","Surabaya, Indonesia","false","false","181","76","0","1098","18192","Sun Sep 11 08:39:10 +0000 2011","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160078489"
"Fri Sep 25 05:47:58 +0000 2015","647286402011365376","647286402011365376","I've collected 1,655 gold coins!  http://t.co/riShh0jcxi #android, #androidgames, #gameinsight","321848401","321848401","Winda","Winda_Widjaya","Pematangsiantar","false","false","24","90","1","6","273","Wed Jun 22 07:01:32 +0000 2011","25200","Bangkok","false","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160078896"
"Fri Sep 25 05:47:58 +0000 2015","647286401973665792","647286401973665792","I've harvested 134 of food!  http://t.co/riShh0jcxi #android, #androidgames, #gameinsight","321848401","321848401","Winda","Winda_Widjaya","Pematangsiantar","false","false","24","90","1","6","273","Wed Jun 22 07:01:32 +0000 2011","25200","Bangkok","false","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160078887"
"Fri Sep 25 05:48:00 +0000 2015","647286409741516800","647286409741516800","We Deliver Fully Customizable Apps Contact Us to Get Started Today http://t.co/qNSQmuCNam  #android #AppDevelopers","2810857664","2810857664","Katy Slemon","katyslemon","World Wide Web","false","false","1154","1400","219","20971","26319","Mon Sep 15 07:29:10 +0000 2014","19800","New Delhi","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160080739"
"Fri Sep 25 05:48:04 +0000 2015","647286426757763072","647286426757763072","Harga Samsung Galaxy J5 vs Sony Xperia C3, Adu Android Selfie dengan LED Flash http://t.co/mkCL68PQtf","194134511","194134511","PHONEIXCELL","phoneixcell","JOGJA","false","false","611","710","3","5","18494","Thu Sep 23 14:25:04 +0000 2010","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","in","1443160084796"
"Fri Sep 25 05:48:07 +0000 2015","647286437537259520","647286437537259520","Eu coletei 25,025 moedas de ouro!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3833","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443160087366"
"Fri Sep 25 05:48:27 +0000 2015","647286521159098368","647286521159098368","@Eskuid But how bout rooted android?","69728899","69728899","saucetho~","RSDA561","Chicago","false","false","606","1128","11","2352","25581","Fri Aug 28 23:46:45 +0000 2009","-18000","Central Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160107303"
"Fri Sep 25 05:48:27 +0000 2015","647286521737908224","647286521737908224","Eu coletei 18,000 moedas de ouro!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3834","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443160107441"
"Fri Sep 25 05:48:34 +0000 2015","647286551509139457","647286551509139457","@ItsMeOnDaBeAt android yam","2620621288","2620621288","MIY3 GUY GUY ","JazzObenewaa1","Location unavailable ","false","false","2649","969","3","340","21776","Wed Jun 18 17:40:05 +0000 2014","3600","Casablanca","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160114539"
"Fri Sep 25 05:48:37 +0000 2015","647286563529990144","647286563529990144","Magnet ACQUIRE Community Edition is available now at no cost! Check out our mobile acquisition tool! #mobile #phone https://t.co/WU91jUXANq","946999034","946999034","Nick Cosentino","nbcosentino","Waterloo, Ontario","false","false","615","1170","27","527","1565","Wed Nov 14 03:41:51 +0000 2012","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","33ad9818da34b8ec","city","Waterloo","CA","Canada","Waterloo, Ontario","0","0","false","false","false","low","en","1443160117405"
"Fri Sep 25 05:48:40 +0000 2015","647286577480265728","647286577480265728","I'm earning #mPOINTS in http://t.co/I69QzIjsCo for Android. http://t.co/7mkEfUZZxq @dictionarycom","222238058","222238058","dawn morales","dawnshope4","USA","false","false","24","74","0","0","161","Thu Dec 02 21:07:21 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160120731"
"Fri Sep 25 05:48:43 +0000 2015","647286588632797184","647286588632797184","RT @SincerelyTumblr: no offense but android snapchats look like photographs from the American civil war","74058266","74058266","Abby Rustan","AbbyRustan","Spokane, WA","false","false","568","367","1","1596","3643","Mon Sep 14 03:37:55 +0000 2009","-21600","Mountain Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160123390"
"Fri Sep 25 05:48:46 +0000 2015","647286602373296128","647286602373296128","I have completed the quest 'Plant 3 Pretty B...' in the #Android game The Tribez.  http://t.co/oipJraaQM2 #androidgames, #gameinsight","371666473","371666473","Nadifa","nadifadiyah","Surabaya, Indonesia","false","false","181","76","0","1098","18193","Sun Sep 11 08:39:10 +0000 2011","25200","Jakarta","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160126666"
"Fri Sep 25 05:48:46 +0000 2015","647286602901921792","647286602901921792","I've harvested 327 of food!  http://t.co/dIGmLH9LYI #android, #androidgames, #gameinsight","43235733","43235733","Emily Poirier","emmympoirier","Guelph, ON, Canada","false","false","20","82","2","44","153","Fri May 29 01:02:24 +0000 2009","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160126792"
"Fri Sep 25 05:48:46 +0000 2015","647286602880958465","647286602880958465","I've collected 1,028 gold coins!  http://t.co/dIGmLH9LYI #android, #androidgames, #gameinsight","43235733","43235733","Emily Poirier","emmympoirier","Guelph, ON, Canada","false","false","20","82","2","44","153","Fri May 29 01:02:24 +0000 2009","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160126787"
"Fri Sep 25 05:49:06 +0000 2015","647286685953167361","647286685953167361","Leak reveals when Android 6.0 Marshmallow will start rolling out to Nexus devices http://t.co/zKhSeb24iC #tech #news","36553809","36553809","Carl Nielsen","nielsenlink","Boston, MA USA","false","false","2004","1913","441","60","143271","Thu Apr 30 01:37:01 +0000 2009","-18000","Quito","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160146593"
"Fri Sep 25 05:49:07 +0000 2015","647286688901931009","647286688901931009","Per ascoltare Radio Gaia scarica la nostra app gratuita dagli stores Apple, Android o Blackberry:... http://t.co/wDQvp7OaQo","418980091","418980091","RADIO GAIA","RadioGaia2","Spinazzola","false","false","163","325","25","9","113640","Tue Nov 22 20:12:44 +0000 2011","7200","Rome","true","it","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","it","1443160147296"
"Fri Sep 25 05:49:18 +0000 2015","647286736150765568","647286736150765568","I've collected 8,450 gold coins!  http://t.co/dIGmLH9LYI #android, #androidgames, #gameinsight","43235733","43235733","Emily Poirier","emmympoirier","Guelph, ON, Canada","false","false","20","82","2","44","155","Fri May 29 01:02:24 +0000 2009","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160158561"
"Fri Sep 25 05:49:23 +0000 2015","647286756111355904","647286756111355904","I have Cottage on my island! Now my island is even more awesome!  http://t.co/Isryl2PLut #android, #androidgames, #gameinsight","78953511","78953511","george matiowsky","ineedabuddy09","Winnipeg, Manitoba. Canada","false","false","28","68","17","3","8859","Thu Oct 01 17:10:04 +0000 2009","-18000","Central Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160163320"
"Fri Sep 25 05:49:29 +0000 2015","647286783798046720","647286783798046720","Google launched a new version of Gmail for Android Tuesday, bringing two simple but pretty important features:... http://t.co/j7hwj11nvK","447701075","447701075","Ronak Panchal","ronakpanchalrr","Ahmadabad District, Gujarat","false","false","1581","748","114","10532","16993","Tue Dec 27 05:25:09 +0000 2011","19800","Chennai","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160169921"
"Fri Sep 25 05:49:35 +0000 2015","647286805654601728","647286805654601728","Eu coletei 110,200 moedas de ouro!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3835","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443160175132"
"Fri Sep 25 05:49:35 +0000 2015","647286808053616640","647286808053616640","Check out my new app Raining Cats and Dogs! Available for iOS https://t.co/ayqik1Do3P and Android https://t.co/txqEUSl5X3","2413483640","2413483640","Claye Weight","ClayeWeight","Australia","false","false","5381","5866","0","23","40","Thu Mar 27 02:16:21 +0000 2014","32400","Yakutsk","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160175704"
"Fri Sep 25 05:49:36 +0000 2015","647286809911803904","647286809911803904","RT @NigeriaNewsdesk: Chinese ad firm creates global botnet with Android phones https://t.co/NQ80Wt1GYb via @todayng http://t.co/9E1T1X931U","976566164","976566164","Godgift Matthew","gift_matt","Lagos, Nigeria","false","false","648","408","9","35","319577","Wed Nov 28 17:16:40 +0000 2012","7200","Paris","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160176147"
"Fri Sep 25 05:49:40 +0000 2015","647286826890317824","647286826890317824","I'm earning #mPOINTS in http://t.co/8T6ti7QBkn for Android. http://t.co/sHScv2OJzR @dictionarycom","2384647886","2384647886","Nat Rowe","Nat_Rowe01","Raleigh, NC","false","false","289","1904","42","477","5023","Wed Mar 12 04:12:39 +0000 2014","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160180195"
"Fri Sep 25 05:49:55 +0000 2015","647286892245839872","647286892245839872","@jaketheyak *rolls eyes*. Android UI is not intuitive. iPhone is.","9290802","9290802","Ben Grubb","bengrubb","Sydney, Australia","false","true","18936","3819","777","6028","31980","Sun Oct 07 09:14:16 +0000 2007","36000","Sydney","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160195777"
"Fri Sep 25 05:49:56 +0000 2015","647286896268193792","647286896268193792","I've collected 7,345 gold coins!  http://t.co/Isryl2PLut #android, #androidgames, #gameinsight","78953511","78953511","george matiowsky","ineedabuddy09","Winnipeg, Manitoba. Canada","false","false","28","68","17","3","8860","Thu Oct 01 17:10:04 +0000 2009","-18000","Central Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160196736"
"Fri Sep 25 05:49:56 +0000 2015","647286896884736000","647286896884736000","RT @Lightofthesunnn: Don't talk to me if you have an android.","528976149","528976149","Tony","tonyyyyyyyyyy10","Guadalajara, Jalisco - Texas","false","false","1961","1513","5","5509","69292","Mon Mar 19 00:42:53 +0000 2012","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160196883"
"Fri Sep 25 05:50:13 +0000 2015","647286968015978496","647286968015978496","Best Android Emulators for Windows and Mac OS http://t.co/BuswKo0aC8","1174260614","1174260614","AndroidBean","androidbeanblog","World","false","false","210","571","29","33","119565","Wed Feb 13 07:39:10 +0000 2013","19800","New Delhi","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160213842"
"Fri Sep 25 05:50:14 +0000 2015","647286969467318272","647286969467318272","I've harvested 1,096 of food!  http://t.co/uFbJ3QBb1B #android, #androidgames, #gameinsight","2547005349","2547005349","John Harrison","LucidDreamsDev","Dorset, England","false","false","219","393","13","0","1802","Wed May 14 09:04:42 +0000 2014","7200","Amsterdam","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160214188"
"Fri Sep 25 05:50:15 +0000 2015","647286974311624706","647286974311624706","I've harvested 40 of food!  http://t.co/bCljG7AM90 #android, #androidgames, #gameinsight","594563085","594563085","Susan","just_susand","Indonesia","false","false","10","51","0","1","255","Wed May 30 10:12:51 +0000 2012","32400","Seoul","true","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160215343"
"Fri Sep 25 05:50:15 +0000 2015","647286974705856512","647286974705856512","I've collected 2,622 gold coins!  http://t.co/bCljG7AM90 #android, #androidgames, #gameinsight","594563085","594563085","Susan","just_susand","Indonesia","false","false","10","51","0","1","256","Wed May 30 10:12:51 +0000 2012","32400","Seoul","true","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443160215437"
"Fri Sep 25 05:50:16 +0000 2015","647286978354900992","647286978354900992","@michaelaulia https://t.co/AgPFFfGLhP","9290802","9290802","Ben Grubb","bengrubb","Sydney, Australia","false","true","18936","3819","777","6028","31981","Sun Oct 07 09:14:16 +0000 2007","36000","Sydney","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","und","1443160216307"
"Fri Sep 25 05:50:18 +0000 2015","647286987179864064","647286987179864064","Eu colhi 1,942 alimentos!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3836","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443160218411"
