"Fri Sep 25 08:16:09 +0000 2015","647323690850455553","647323690850455553","Hide Or Unhide Files And Folders In Android Mobiles ,Smartphones And Tablets http://t.co/cG6VIedlIF","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408693","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168969248"
"Fri Sep 25 08:16:10 +0000 2015","647323697959829504","647323697959829504","How To Install Android 4.4.2 In KitKat On Samsung Galaxy Note 2 click here http://t.co/g8WL9TIKjf","2324305219","2324305219","cbelive","cbelive_com","CBE","false","false","1058","1883","36","2","496095","Sun Feb 02 20:10:14 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168970943"
"Fri Sep 25 08:16:13 +0000 2015","647323710370791424","647323710370791424","How To Update Android Kitkat 4.4 In Sony Xperia Z Series click here http://t.co/HzO58TUsmg","2324305219","2324305219","cbelive","cbelive_com","CBE","false","false","1058","1883","36","2","496096","Sun Feb 02 20:10:14 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168973902"
"Fri Sep 25 08:16:13 +0000 2015","647323710618255360","647323710618255360","Android Laptop From HP SlateBook 14 http://t.co/rOUCrbz0CF","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408695","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168973961"
"Fri Sep 25 08:16:15 +0000 2015","647323717849190400","647323717849190400","Android Project Titles 2014 Top 100 http://t.co/tflGF3UOf5","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408696","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168975685"
"Fri Sep 25 08:16:18 +0000 2015","647323727907172352","647323727907172352","Warning: No DNS Servers Found In Android Eclipse http://t.co/uetetm4q6b","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408700","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168978083"
"Fri Sep 25 08:16:19 +0000 2015","647323734274125824","647323734274125824","Android Interview Questions For Freshers And Experience ,60 Questions With Answers http://t.co/UQPrIIY23W","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408701","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168979601"
"Fri Sep 25 08:16:19 +0000 2015","647323735591100416","647323735591100416","Android Project Titles Top 100 http://t.co/tflGF3UOf5 http://t.co/lkvH6rnMg9","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408702","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168979915"
"Fri Sep 25 08:16:20 +0000 2015","647323737637978112","647323737637978112","Ich habe 120 Nahrungseinheiten geerntet!  http://t.co/EKCRudlQQS #android, #androidgames, #gameinsight","77705962","77705962","Michaela Braun","MB_1103","Heidelberg","false","false","2","4","0","1","15713","Sun Sep 27 10:09:56 +0000 2009","7200","Berlin","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","de","1443168980403"
"Fri Sep 25 08:16:20 +0000 2015","647323738728476672","647323738728476672","How to Root an Android phone ? Commonly asked Questions Regarding Rooting http://t.co/0eg3fByPrc","2337800534","2337800534","View Android","viewandroid_com","Coimbatore","false","false","2713","2478","76","1","1408703","Tue Feb 11 05:25:50 +0000 2014","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443168980663"
