"Fri Sep 25 13:02:31 +0000 2015","647395757071433728","647395757071433728","Hey check out our new Bluetooth Smart W... on http://t.co/wpiY3mRRDz","316908464","316908464","Royale Tech","Master_Wyang","Miami, FL","false","false","1880","2007","5","58","1293","Tue Jun 14 04:20:43 +0000 2011","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186151174"
"Fri Sep 25 13:02:32 +0000 2015","647395762737799169","647395762737799169","RT @AndroidAuth: #ftc may launch #antitrust case against #google over Android http://t.co/fAJ4ssYau7 http://t.co/rzsPbYDUwL","1098450788","1098450788","Dr.Shoaib T. Janjua","Dr_Shoaib_Tj","Lahore, Pak & Washington,DC","false","false","184","361","2","98","1512","Thu Jan 17 15:20:33 +0000 2013","18000","Islamabad","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186152525"
"Fri Sep 25 13:02:35 +0000 2015","647395775236976640","647395775236976640","5 things to expect at Tuesday's Google Nexus announcement http://t.co/FkYujvBWyB http://t.co/LjT1AGYNR7 #Aww_SamTech","2261031752","2261031752","Aww_SamTech","Geeky0001","From the Future","false","false","2904","3217","93","295","41126","Wed Dec 25 04:42:55 +0000 2013","19800","New Delhi","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186155505"
"Fri Sep 25 13:02:38 +0000 2015","647395787756867585","647395787756867585","US antitrust authorities could follow EU in investigating Google's Android deals: U.S. antitrust authorities m... http://t.co/xhhV7gxfZ4","126910888","126910888","A2Z Technology News","a2ztechnews","Dhaka","false","false","2588","732","42","0","427670","Sat Mar 27 11:40:58 +0000 2010","21600","Dhaka","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186158490"
"Fri Sep 25 13:02:39 +0000 2015","647395791036813313","647395791036813313","RT @verge: 5 things to expect at Tuesday's Google Nexus announcement http://t.co/D8xBxhAP13 http://t.co/Aa5RclXFJO","15709827","15709827","Mj Quek","mjquek","Singapore","false","false","650","285","39","1580","20248","Sun Aug 03 11:49:28 +0000 2008","28800","Singapore","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186159272"
"Fri Sep 25 13:02:39 +0000 2015","647395792559411200","647395792559411200","I've harvested 245 of food!  http://t.co/saTjhRoSka #android, #androidgames, #gameinsight","148831612","148831612","Mr. 65days","tsmithjr011","nc","false","false","61","312","0","5","1394","Thu May 27 18:27:33 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186159635"
"Fri Sep 25 13:02:39 +0000 2015","647395792634912768","647395792634912768","I've collected 1,436 gold coins!  http://t.co/saTjhRoSka #android, #androidgames, #gameinsight","148831612","148831612","Mr. 65days","tsmithjr011","nc","false","false","61","312","0","5","1394","Thu May 27 18:27:33 +0000 2010","-14400","Eastern Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186159653"
"Fri Sep 25 13:02:40 +0000 2015","647395797978451968","647395797978451968","RT @verge: 5 things to expect at Tuesday's Google Nexus announcement http://t.co/D8xBxhAP13 http://t.co/Aa5RclXFJO","2474923196","2474923196","Peyton Dollar","iampeytondollar","Tennessee, USA","false","false","256","54","11","4118","5220","Sat May 03 04:18:04 +0000 2014","-18000","Central Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186160927"
"Fri Sep 25 13:02:41 +0000 2015","647395799098265601","647395799098265601","Amazon is today running a promotion to sell you Prime for just $67 http://t.co/pyp29JP1wL #android http://t.co/SZ87Ntn5Ii","16887507","16887507","Android Central","androidcentral","Florida","false","false","690978","194","13420","347","48462","Tue Oct 21 15:18:36 +0000 2008","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186161194"
"Fri Sep 25 13:02:41 +0000 2015","647395800671240192","647395800671240192","I've collected 18,970 gold coins!  http://t.co/eGLDgHKWpu #android, #androidgames, #gameinsight","29095611","29095611","Wesley Farnsworth","wfarnsworth","Newport News, Va","false","false","23","52","8","1","2000","Sun Apr 05 23:42:43 +0000 2009","-18000","Central Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443186161569"
